product_id,category,base_price,competitor_price,promotion_flag,season,customer_segment,day_of_week,channel,current_price,units_sold
1241,Home,287.73,165.08,0,Winter,,Thu,Mobile App,287.73,69.0
1215,Electronics,121.62,110.94,0,Spring,Regular,Sat,Web,121.62,112.0
1250,Grocery,40.01,15.49,0,Summer,Regular,Tue,Web,40.01,15.0
1810,Grocery,144.44,241.47,0,Spring,Regular,Sun,Web,144.44,286.0
1125,Home,197.93,199.61,1,Fall,Regular,Fri,Web,163.75,105.0
1993,Fashion,13.51,104.48,0,Summer,Premium,Wed,Web,13.51,304.0
1216,Home,106.38,38.48,0,Summer,Regular,Thu,Mobile App,106.38,52.0
1305,Electronics,124.12,181.45,0,Winter,Regular,Mon,Web,124.12,264.0
1796,Home,144.48,111.08,0,Fall,Regular,Thu,Mobile App,144.48,66.0
1184,Grocery,97.49,84.06,1,Spring,Regular,Mon,Web,69.09,161.0
1038,Fashion,203.41,219.23,1,Spring,Regular,Tue,Mobile App,161.53,125.0
1222,Electronics,283.97,105.16,0,Summer,Regular,Mon,Web,283.97,35.0
1183,Fashion,275.06,49.45,1,Winter,Regular,Sat,Mobile App,224.14,4.0
1494,Home,202.67,149.68,0,Winter,Regular,Fri,Mobile App,202.67,55.0
1426,Electronics,157.0,250.26,0,Fall,Regular,Mon,Mobile App,157.0,299.0
1177,Electronics,249.49,256.4,0,Fall,Premium,Sat,Mobile App,249.49,76.0
1918,Electronics,252.42,256.31,0,Fall,,Wed,Mobile App,252.42,140.0
1427,Home,250.58,132.07,0,Summer,Regular,Tue,Mobile App,250.58,40.0
1293,Electronics,55.78,239.37,1,Fall,Regular,Mon,Mobile App,43.93,4041.0
1851,Home,17.38,,0,Winter,Regular,Thu,Mobile App,17.38,6809.0
1150,Fashion,295.13,143.27,0,Fall,Regular,Sun,Web,295.13,60.0
1383,Home,288.3,102.43,1,Winter,Premium,Fri,Web,236.48,23.0
1637,Grocery,173.67,213.57,0,Fall,Regular,Sun,Web,173.67,201.0
1812,Electronics,297.99,272.3,1,Fall,Regular,Wed,Web,260.99,91.0
1307,Fashion,233.46,291.92,0,Summer,Premium,Mon,Web,233.46,158.0
1335,Grocery,160.04,94.17,0,Winter,Regular,Mon,Web,160.04,46.0
1945,Fashion,122.91,287.29,1,Summer,Regular,Wed,Web,102.95,428.0
1745,Electronics,181.93,154.79,1,Winter,Regular,Wed,Web,144.39,121.0
1891,Grocery,159.58,98.75,0,Fall,Regular,Mon,Web,159.58,72.0
1374,Grocery,298.2,296.64,0,Summer,Premium,Thu,Mobile App,298.2,145.0
1007,Home,152.23,264.56,0,Fall,Regular,Thu,Mobile App,152.23,188.0
1340,Fashion,252.42,210.8,0,Fall,Premium,Thu,Mobile App,252.42,97.0
1128,Fashion,245.95,269.53,0,Spring,Regular,Mon,Mobile App,245.95,105.0
1775,Electronics,30.71,207.63,0,Winter,Regular,Tue,Mobile App,30.71,5523.0
1668,Home,35.23,137.72,0,Winter,Regular,Mon,Web,35.23,1648.0
1351,Home,201.34,284.93,1,Winter,Regular,Tue,Web,173.62,139.0
1357,Grocery,85.14,289.34,1,Winter,Regular,Thu,Web,72.27,675.0
1516,Electronics,200.68,101.11,0,Winter,Premium,Mon,Mobile App,200.68,27.0
1494,Home,51.94,112.77,0,Summer,Regular,Sat,Web,51.94,442.0
1085,Electronics,125.15,120.99,0,Winter,Regular,Thu,Web,125.15,110.0
1174,Fashion,39.72,248.42,1,Summer,Premium,Mon,Web,34.72,1519.0
1801,Home,91.81,239.43,0,Spring,Regular,Thu,Web,91.81,389.0
1192,Electronics,35.61,295.1,0,Spring,Regular,Wed,Web,35.61,3355.0
1310,Home,291.47,144.91,0,Summer,Regular,Sat,Mobile App,291.47,102.0
1118,Home,124.57,223.66,0,Spring,Premium,Mon,Mobile App,124.57,192.0
1217,Grocery,271.34,258.45,0,Summer,Regular,Tue,Web,271.34,94.0
1426,Home,291.64,74.16,0,Winter,Regular,Thu,Web,291.64,52.0
1969,Grocery,273.77,189.96,0,Summer,Regular,Sat,Web,273.77,121.0
1413,Fashion,141.94,168.84,0,Spring,Regular,Sat,Web,141.94,179.0
1113,Electronics,235.88,225.42,1,Summer,Premium,Sat,Web,197.55,160.0
1977,Fashion,54.57,211.67,0,Spring,Regular,Fri,Mobile App,54.57,1170.0
1144,Fashion,37.5,245.71,0,Fall,Regular,Tue,Mobile App,37.5,1059.0
1537,Home,264.3,100.23,0,Summer,Regular,Fri,Web,264.3,18.0
1647,Home,19.02,72.74,0,Fall,Regular,Thu,Mobile App,19.02,933.0
1302,Fashion,291.97,243.51,0,Spring,Regular,Sat,Web,291.97,103.0
1743,Fashion,204.92,114.56,0,Winter,Premium,Sun,Mobile App,204.92,31.0
1880,Electronics,131.69,,0,Summer,Regular,Mon,Mobile App,131.69,72.0
1587,Home,51.0,107.68,0,Winter,Regular,Mon,Web,51.0,126.0
1986,Home,219.74,29.24,0,Winter,Regular,Mon,Mobile App,219.74,3.0
1839,Home,173.3,234.21,1,Winter,Regular,Fri,Web,131.51,227.0
1344,Fashion,216.23,217.4,0,Spring,Premium,Sat,Mobile App,216.23,80.0
1813,Fashion,131.2,,0,Spring,Regular,Sun,Web,131.2,161.0
1963,Home,29.22,217.66,1,Fall,Regular,Sun,Web,23.51,778.0
1800,Home,101.34,118.21,1,Fall,Regular,Thu,Web,74.64,245.0
1000,Fashion,101.36,95.66,0,Fall,Regular,Wed,Web,101.36,125.0
1146,Home,12.52,260.07,0,Winter,Regular,Sun,Mobile App,12.52,852.0
1286,Fashion,12.78,132.51,0,Fall,Regular,Mon,Mobile App,12.78,935.0
1975,Home,105.92,66.81,0,Summer,Regular,Thu,Web,105.92,78.0
1653,Grocery,221.01,227.22,0,Spring,Regular,Wed,Web,221.01,116.0
1052,Home,190.97,107.4,0,Fall,Regular,Wed,Web,190.97,38.0
1303,Fashion,79.32,71.44,0,Spring,Regular,Sun,Web,79.32,117.0
1068,Fashion,184.8,17.89,0,Winter,Regular,Thu,Web,184.8,2.0
1360,Home,197.74,,0,Spring,Regular,Mon,Mobile App,197.74,251.0
1601,Home,161.55,145.51,0,Summer,Regular,Mon,Mobile App,161.55,137.0
1957,Home,161.19,56.91,0,Spring,Regular,Tue,Web,161.19,24.0
1219,Home,117.23,229.77,1,Spring,Regular,Thu,Mobile App,83.77,1059.0
1961,Electronics,45.78,267.42,0,Summer,,Sat,Mobile App,45.78,1175.0
1703,Grocery,121.79,163.11,1,Summer,Regular,Wed,Web,101.52,241.0
1965,Home,110.15,18.22,1,Fall,Regular,Fri,Web,92.24,13.0
1574,Fashion,181.67,,0,Spring,Regular,Fri,Web,181.67,54.0
1584,Home,258.32,80.5,0,Fall,Regular,Sat,Web,258.32,9.0
1160,Electronics,118.86,194.56,0,Fall,Regular,Sun,Mobile App,118.86,188.0
1680,Electronics,215.82,160.47,1,Summer,Regular,Mon,Mobile App,160.46,96.0
1088,Fashion,245.43,113.16,1,Spring,Regular,Tue,Web,214.86,77.0
1687,Home,71.41,198.07,0,Summer,Regular,Sat,Web,71.41,672.0
1780,Grocery,271.48,179.48,0,Winter,Premium,Sun,Web,271.48,39.0
1584,Home,30.43,272.88,0,Spring,Regular,Sun,Web,30.43,1870.0
1756,Fashion,271.5,183.07,0,Winter,Regular,Fri,Web,271.5,48.0
1588,Fashion,57.45,157.24,1,Spring,,Mon,Mobile App,44.3,639.0
1158,Electronics,107.78,248.86,1,Fall,Regular,Tue,Web,83.95,493.0
1488,Electronics,185.52,68.7,0,Summer,Regular,Fri,Mobile App,185.52,270.0
1970,Home,272.65,80.63,0,Winter,,Wed,Mobile App,272.65,12.0
1323,Grocery,84.15,237.24,0,Spring,Regular,Fri,Mobile App,84.15,603.0
1609,Fashion,231.44,138.28,0,Fall,Regular,Fri,Mobile App,231.44,63.0
1380,Home,216.03,128.68,1,Summer,Premium,Fri,Web,174.81,67.0
1101,Grocery,56.32,267.25,1,Summer,Premium,Sun,Mobile App,44.73,4090.0
1493,Electronics,149.04,186.93,0,Winter,Premium,Fri,Web,149.04,115.0
1643,Home,149.64,242.84,0,Fall,Regular,Mon,Mobile App,149.64,351.0
1613,Home,98.34,244.85,1,Spring,Regular,Thu,Mobile App,72.07,412.0
1018,Home,236.18,44.81,0,Winter,Premium,Wed,Mobile App,236.18,6.0
1453,Fashion,278.52,199.57,0,Spring,Regular,Sun,Mobile App,278.52,89.0
1481,Home,217.81,286.23,0,Fall,Regular,Thu,Web,217.81,142.0
1593,Home,292.16,149.21,0,Summer,Regular,Mon,Mobile App,292.16,43.0
1396,Electronics,24.64,222.33,0,Summer,Premium,Fri,Web,24.64,3042.0
1278,Fashion,20.79,174.35,0,Summer,Premium,Sun,Mobile App,20.79,2833.0
1850,Electronics,269.22,69.41,0,Spring,Regular,Tue,Mobile App,269.22,18.0
1364,Grocery,270.36,66.61,0,Spring,Regular,Tue,Web,270.36,14.0
1330,Fashion,41.07,135.81,1,Summer,Premium,Thu,Web,29.09,1028.0
1640,Grocery,113.66,150.07,0,Spring,Premium,Sun,Mobile App,113.66,175.0
1343,Fashion,252.26,155.91,0,Spring,Regular,Sat,Web,252.26,44.0
1821,Electronics,47.28,286.95,0,Summer,Regular,Tue,Web,47.28,2389.0
1454,Electronics,87.55,39.07,0,Summer,Regular,Thu,Web,87.55,59.0
1600,Fashion,207.49,120.35,1,Spring,Regular,Wed,Mobile App,153.61,102.0
1724,Electronics,294.75,159.22,0,Spring,Regular,Tue,Mobile App,294.75,38.0
1654,Home,241.17,,0,Fall,Regular,Sun,Web,241.17,157.0
1064,Electronics,235.42,156.25,0,Winter,Premium,Sat,Web,235.42,70.0
1075,Fashion,109.37,234.83,1,Spring,Regular,Fri,Mobile App,85.18,722.0
1710,Fashion,201.79,227.29,0,Fall,Regular,Mon,Web,201.79,121.0
1142,Home,42.8,174.27,1,Fall,Regular,Wed,Web,31.43,516.0
1916,Home,297.76,47.9,0,Winter,Regular,Sun,Web,297.76,37.0
1914,Home,149.37,73.44,1,Fall,Regular,Tue,Mobile App,-1.0,35.0
1827,Grocery,195.25,79.64,1,Fall,Regular,Sun,Web,171.89,28.0
1604,Electronics,264.09,21.21,0,Spring,Regular,Tue,Mobile App,264.09,4.0
1472,Fashion,10.28,119.97,0,Winter,Regular,Sun,Web,10.28,631.0
1416,Fashion,293.03,187.05,0,Winter,Regular,Sun,Mobile App,293.03,51.0
1304,Fashion,114.16,51.84,0,Fall,Regular,Thu,Web,114.16,34.0
1735,Home,108.48,60.76,0,Fall,Regular,Wed,Web,108.48,55.0
1496,Fashion,52.07,215.03,1,Summer,Regular,Mon,Mobile App,37.92,3047.0
1290,Fashion,258.87,59.08,1,Spring,Regular,Mon,Mobile App,210.71,13.0
1939,Fashion,262.54,49.25,0,Fall,Premium,Thu,Web,262.54,6.0
1101,Grocery,15.8,293.57,0,Summer,Regular,Thu,Web,15.8,43777.0
1985,Grocery,26.16,14.27,1,Summer,Premium,Thu,Web,23.02,47.0
1266,Fashion,276.32,104.37,0,Spring,Regular,Tue,Web,276.32,29.0
1866,Electronics,45.63,20.13,0,Summer,Regular,Sun,Web,45.63,24.0
1967,Grocery,190.07,253.03,0,Fall,Regular,Wed,Mobile App,190.07,119.0
1621,Grocery,189.7,179.23,0,Summer,Regular,Mon,Web,189.7,125.0
1973,Fashion,262.22,23.91,0,Summer,Regular,Fri,Web,262.22,9.0
1841,Fashion,176.07,188.46,0,Fall,Regular,Mon,Mobile App,176.07,126.0
1961,Grocery,135.86,45.7,0,Summer,Regular,Sat,Mobile App,135.86,42.0
1941,Home,292.57,153.76,0,Winter,Regular,Wed,Mobile App,292.57,62.0
1776,Fashion,76.36,204.13,1,Spring,Regular,Thu,Mobile App,62.8,769.0
1002,Home,86.19,53.07,1,Fall,Premium,Tue,Web,64.34,99.0
1084,Grocery,0.0,154.14,0,Spring,Regular,Mon,Web,34.58,1143.0
1793,Grocery,292.84,142.65,0,Fall,Premium,Fri,Mobile App,292.84,34.0
1327,Home,214.84,275.57,0,Summer,Regular,Tue,Web,214.84,211.0
1815,Home,13.51,298.75,0,Spring,Regular,Mon,Web,13.51,23130.0
1449,Electronics,214.25,199.8,0,Fall,Regular,Sun,Mobile App,214.25,127.0
1453,Grocery,127.2,257.91,0,Winter,Regular,Wed,Web,127.2,354.0
1923,Fashion,290.59,197.6,1,Fall,Regular,Sun,Mobile App,249.3,65.0
1628,Grocery,90.44,264.12,0,Summer,Regular,Mon,Web,90.44,278.0
1220,Fashion,0.0,135.65,0,Summer,Regular,Fri,Web,215.98,47.0
1153,Grocery,191.96,186.32,0,Summer,Regular,Tue,Web,191.96,132.0
1664,Fashion,13.49,255.1,1,Winter,Premium,Mon,Web,11.23,27994.0
1011,Fashion,266.71,276.24,0,Spring,Regular,Fri,Mobile App,266.71,115.0
1132,Electronics,50.49,17.16,0,Winter,Regular,Sun,Web,50.49,51.0
1993,Home,202.44,40.15,0,Spring,Regular,Mon,Mobile App,202.44,24.0
1303,Grocery,234.91,280.04,1,Fall,Regular,Mon,Mobile App,208.33,213.0
1292,Home,192.97,174.87,0,Winter,Regular,Sun,Mobile App,192.97,88.0
1974,Fashion,38.16,297.16,0,Winter,Regular,Sat,Mobile App,38.16,20100.0
1299,Electronics,292.8,,1,Fall,Premium,Thu,Web,242.33,100.0
1739,Grocery,78.68,247.26,0,Summer,Premium,Sun,Mobile App,78.68,652.0
1782,Home,192.08,121.98,1,Summer,Premium,Fri,Mobile App,167.33,81.0
1042,Home,241.18,84.69,0,Fall,Regular,Mon,Mobile App,241.18,53.0
1943,Home,282.38,183.5,0,Summer,Premium,Sat,Web,282.38,48.0
1342,Home,185.16,264.92,0,Fall,Regular,Tue,Web,185.16,160.0
1325,Fashion,85.13,220.45,1,Winter,Regular,Wed,Mobile App,74.52,514.0
1813,Home,252.63,146.93,0,Winter,Regular,Sun,Web,252.63,38.0
1497,Home,57.33,228.43,1,Spring,Regular,Thu,Web,49.61,1362.0
1363,Grocery,16.46,210.22,0,Winter,Regular,Sat,Web,16.46,5588.0
1890,Grocery,273.36,274.78,0,Spring,Regular,Thu,Web,273.36,127.0
1426,Electronics,176.86,86.43,0,Summer,Premium,Thu,Web,176.86,44.0
1020,Fashion,30.2,44.6,0,Fall,Regular,Wed,Web,30.2,163.0
1406,Electronics,178.12,146.31,0,Summer,Regular,Sun,Web,178.12,83.0
1618,Electronics,52.05,114.71,1,Fall,Regular,Fri,Web,45.74,203.0
1335,Home,19.1,292.71,0,Fall,Premium,Tue,Web,19.1,5487.0
1814,Grocery,43.79,12.18,0,Winter,Regular,Wed,Web,43.79,17.0
1116,Electronics,234.78,280.68,1,Spring,Regular,Tue,Mobile App,208.75,118.0
1123,Fashion,229.14,286.97,0,Spring,Regular,Tue,Web,229.14,145.0
1398,Grocery,185.25,24.78,0,Summer,Premium,Thu,Web,185.25,27.0
1792,Grocery,70.71,267.98,1,Winter,Regular,Mon,Web,54.41,2587.0
1803,Fashion,224.3,146.53,1,Spring,Regular,Tue,Mobile App,182.31,90.0
1714,Home,128.33,232.18,0,Spring,Regular,Tue,Web,128.33,261.0
1050,Fashion,158.12,32.98,1,Spring,Regular,Tue,Web,137.67,15.0
1782,Electronics,270.32,287.01,0,Summer,Regular,Tue,Web,270.32,146.0
1323,Electronics,142.78,186.19,0,Winter,Premium,Thu,Web,142.78,115.0
1788,Electronics,191.65,270.62,0,Spring,Premium,Tue,Mobile App,191.65,90.0
1140,Fashion,288.91,,1,Winter,,Mon,Mobile App,252.92,88.0
1469,Grocery,140.9,165.67,0,Spring,Regular,Sat,Mobile App,140.9,161.0
1786,Home,172.61,60.02,0,Summer,Premium,Fri,Web,172.61,15.0
1801,Fashion,179.48,61.61,1,Winter,Regular,Fri,Web,155.27,47.0
1333,Fashion,79.81,147.05,0,Spring,Regular,Tue,Mobile App,79.81,335.0
1892,Fashion,223.71,262.43,1,Summer,Premium,Thu,Web,187.99,260.0
1963,Home,220.72,43.41,0,Summer,Regular,Mon,Web,220.72,4.0
1372,Grocery,71.93,,0,Summer,Regular,Sun,Web,-1.0,1158.0
1563,Electronics,13.87,264.01,0,Spring,Premium,Mon,Web,13.87,2570.0
1493,Electronics,299.69,123.84,1,Summer,Regular,Tue,Web,260.25,61.0
1538,Home,178.66,83.4,0,Fall,Premium,Thu,Mobile App,178.66,23.0
1668,Home,62.5,277.38,1,Summer,Premium,Sun,Web,44.58,808.0
1750,Fashion,92.23,45.73,1,Fall,Regular,Fri,Mobile App,76.3,98.0
1155,Home,189.16,110.71,0,Summer,Regular,Sat,Web,189.16,39.0
1290,Home,49.91,34.33,1,Summer,Premium,Wed,Web,43.21,70.0
1647,Fashion,20.81,286.5,0,Summer,Premium,Tue,Mobile App,20.81,28593.0
1143,Fashion,241.56,189.11,0,Spring,Regular,Tue,Web,241.56,74.0
1105,Fashion,217.6,107.49,0,Winter,Regular,Tue,Web,217.6,88.0
1419,Grocery,99.78,89.89,0,Spring,Regular,Thu,Web,99.78,108.0
1669,Grocery,26.96,138.79,0,Spring,Regular,Sun,Web,26.96,385.0
1657,Grocery,151.02,36.5,1,Spring,Regular,Sun,Mobile App,129.15,41.0
1001,Home,90.09,267.91,1,Winter,Regular,Wed,Web,80.37,772.0
1944,Home,125.36,158.17,0,Winter,Regular,Thu,Web,125.36,135.0
1588,Home,89.45,220.28,1,Summer,Regular,Tue,Web,66.39,4480.0
1643,Grocery,60.83,77.79,0,Winter,Premium,Wed,Web,60.83,122.0
1089,Electronics,122.23,156.09,0,Spring,Regular,Mon,Mobile App,122.23,167.0
1344,Fashion,289.82,71.21,1,Fall,Regular,Mon,Mobile App,240.11,18.0
1349,Home,87.21,246.67,0,Summer,Premium,Sat,Mobile App,87.21,632.0
1458,Home,107.43,234.83,0,Fall,Regular,Wed,Web,107.43,381.0
1262,Fashion,105.48,,1,Fall,Regular,Tue,Mobile App,81.23,71.0
1350,Home,149.28,31.61,0,Fall,Regular,Thu,Mobile App,149.28,11.0
1107,Home,254.62,249.02,1,Winter,Regular,Tue,Mobile App,210.4,152.0
1585,Fashion,126.62,41.8,0,Spring,Regular,Wed,Mobile App,126.62,34.0
1038,Home,243.78,,0,Summer,Regular,Sat,Mobile App,243.78,77.0
1908,Fashion,43.35,165.0,0,Summer,Premium,Sun,Mobile App,43.35,1772.0
1158,Grocery,269.52,68.85,0,Summer,Regular,Tue,Web,269.52,15.0
1582,Fashion,63.74,181.49,1,Fall,Regular,Sun,Web,49.84,373.0
1958,Home,21.37,155.8,0,Spring,Regular,Tue,Mobile App,21.37,3397.0
1311,Electronics,55.92,157.66,0,Summer,,Mon,Web,55.92,599.0
1240,Electronics,65.32,114.31,1,Spring,Premium,Fri,Web,52.01,327.0
1937,Home,157.47,253.14,0,Winter,,Thu,Web,157.47,246.0
1444,Fashion,140.48,34.47,1,Summer,Premium,Sat,Web,124.09,37.0
1297,Fashion,0.0,137.2,1,Winter,Regular,Tue,Web,174.29,75.0
1951,Electronics,24.78,85.35,0,Summer,Premium,Mon,Mobile App,24.78,864.0
1035,Grocery,154.33,256.05,0,Fall,Regular,Fri,Mobile App,154.33,244.0
1083,Home,106.42,75.27,1,Summer,Regular,Mon,Web,80.43,130.0
1451,Electronics,192.9,232.44,1,Summer,Premium,Tue,Web,157.46,144.0
1885,Home,22.67,187.34,0,Spring,Regular,Thu,Web,22.67,4543.0
1774,Grocery,20.13,263.69,1,Fall,Regular,Fri,Web,16.55,3954.0
1821,Home,133.9,182.2,0,Fall,Regular,Tue,Mobile App,133.9,253.0
1384,Fashion,245.29,171.38,0,Winter,Premium,Wed,Mobile App,245.29,91.0
1171,Home,204.62,242.33,0,Summer,Regular,Sat,Web,204.62,124.0
1375,Electronics,14.84,173.12,0,Summer,Premium,Sat,Web,14.84,2774.0
1684,Fashion,61.76,254.92,1,Spring,Regular,Tue,Mobile App,45.74,3039.0
1361,Electronics,75.75,24.3,0,Summer,Regular,Mon,Web,-1.0,24.0
1558,Home,132.69,153.59,1,Spring,Regular,Tue,Web,101.85,359.0
1890,Electronics,0.0,245.68,0,Fall,Regular,Wed,Mobile App,180.15,163.0
1140,Grocery,72.77,256.03,0,Summer,Premium,Sat,Mobile App,72.77,502.0
1886,Fashion,120.93,251.88,1,Winter,Regular,Wed,Web,94.18,389.0
1917,Electronics,179.34,185.27,0,Spring,Regular,Tue,Web,179.34,134.0
1117,Fashion,121.2,298.25,0,Fall,,Sun,Web,121.2,253.0
1276,Fashion,51.52,62.6,0,Spring,Regular,Wed,Mobile App,51.52,180.0
1725,Fashion,152.58,60.59,0,Summer,Regular,Mon,Web,152.58,15.0
1219,Fashion,103.96,19.52,0,Fall,Regular,Wed,Web,103.96,29.0
1904,Electronics,260.61,,1,Fall,Regular,Sat,Mobile App,228.07,196.0
1025,Fashion,234.93,110.93,0,Winter,Premium,Wed,Mobile App,234.93,45.0
1520,Fashion,65.18,231.0,1,Fall,Regular,Sun,Web,52.07,225.0
1782,Electronics,54.26,27.32,0,Summer,Regular,Sun,Mobile App,54.26,58.0
1009,Home,110.83,96.62,0,Spring,Regular,Thu,Mobile App,110.83,87.0
1983,Home,129.53,190.92,1,Fall,Premium,Mon,Web,106.44,202.0
1377,Home,280.29,162.19,0,Summer,,Sat,Mobile App,280.29,34.0
1632,Fashion,97.47,70.25,1,Winter,Premium,Wed,Web,76.93,96.0
1636,Home,261.6,143.86,1,Spring,Regular,Sat,Web,232.41,59.0
1681,Grocery,156.54,41.55,0,Winter,Premium,Tue,Web,156.54,8.0
1583,Electronics,266.83,167.38,0,Winter,Regular,Wed,Mobile App,266.83,65.0
1151,Electronics,213.57,38.11,0,Fall,Regular,Fri,Web,213.57,2.0
1719,Electronics,215.43,194.42,0,Spring,Regular,Fri,Web,215.43,123.0
1048,Electronics,160.45,55.05,0,Fall,Premium,Sat,Mobile App,160.45,16.0
1153,Electronics,253.69,168.65,1,Winter,Regular,Mon,Mobile App,205.05,100.0
1858,Home,83.78,47.44,0,Summer,Premium,Fri,Web,83.78,35.0
1292,Fashion,273.13,126.21,0,Spring,Regular,Sun,Mobile App,273.13,82.0
1579,Grocery,194.66,112.03,0,Winter,Regular,Fri,Web,194.66,76.0
1049,Electronics,137.23,229.36,0,Fall,Premium,Wed,Web,137.23,138.0
1663,Fashion,294.84,195.94,0,Winter,Premium,Mon,Web,294.84,81.0
1530,Grocery,259.98,281.76,0,Fall,Regular,Thu,Web,259.98,106.0
1611,Grocery,233.89,277.35,0,Summer,Regular,Wed,Mobile App,233.89,145.0
1059,Fashion,89.43,220.25,0,Summer,Regular,Thu,Web,89.43,818.0
1166,Home,292.38,,0,Fall,Regular,Tue,Web,292.38,118.0
1201,Grocery,225.47,,0,Summer,Premium,Sat,Mobile App,225.47,90.0
1856,Fashion,185.51,210.58,0,Summer,Regular,Sun,Mobile App,185.51,181.0
1145,Electronics,277.32,,1,Fall,Regular,Fri,Web,221.18,79.0
1914,Grocery,57.03,100.41,0,Fall,Regular,Wed,Mobile App,57.03,287.0
1675,Fashion,50.31,111.7,0,Fall,Regular,Mon,Web,50.31,599.0
1969,Electronics,173.48,176.67,0,Winter,Regular,Fri,Web,173.48,91.0
1992,Fashion,26.45,218.85,0,Winter,Regular,Tue,Web,26.45,12260.0
1438,Fashion,202.56,127.77,0,Winter,Regular,Sat,Web,202.56,61.0
1241,Grocery,79.81,51.37,0,Fall,Premium,Fri,Mobile App,79.81,54.0
1580,Electronics,44.52,143.23,0,Spring,Regular,Sun,Mobile App,44.52,1375.0
1686,Grocery,128.75,289.32,1,Fall,Regular,Sun,Mobile App,95.33,252.0
1560,Fashion,145.13,72.09,1,Winter,Regular,Fri,Web,130.06,64.0
1482,Fashion,59.44,198.23,0,Spring,Regular,Thu,Web,59.44,640.0
1107,Electronics,22.05,294.94,1,Winter,Regular,Sun,Mobile App,15.86,901.0
1225,Home,130.08,,0,Summer,Regular,Tue,Web,130.08,131.0
1672,Grocery,230.26,267.49,0,Winter,Premium,Mon,Web,230.26,138.0
1630,Fashion,263.52,260.56,0,Spring,Regular,Sun,Web,263.52,139.0
1660,Electronics,38.29,108.32,0,Summer,Premium,Fri,Web,38.29,588.0
1976,Home,162.16,38.57,0,Winter,Regular,Fri,Web,162.16,25.0
1661,Home,86.39,61.78,1,Fall,Regular,Sat,Web,76.01,83.0
1431,Electronics,118.64,116.07,0,Spring,Regular,Sun,Web,118.64,147.0
1804,Home,280.7,288.15,0,Fall,Regular,Mon,Web,280.7,145.0
1654,Home,112.1,89.59,0,Fall,Regular,Mon,Web,112.1,83.0
1418,Fashion,115.95,278.79,0,Winter,Regular,Sun,Web,115.95,346.0
1987,Fashion,70.72,62.6,1,Summer,Regular,Wed,Web,49.96,210.0
1454,Electronics,288.41,291.25,0,Spring,Regular,Wed,Web,288.41,108.0
1159,Home,142.38,95.15,0,Summer,Premium,Sun,Mobile App,142.38,77.0
1522,Home,175.41,193.6,1,Spring,Regular,Fri,Web,140.81,184.0
1649,Fashion,141.42,30.21,0,Summer,Regular,Wed,Mobile App,141.42,50.0
1968,Fashion,83.35,96.9,0,Spring,Regular,Fri,Mobile App,83.35,171.0
1589,Fashion,245.02,71.11,0,Spring,Regular,Mon,Mobile App,245.02,8.0
1076,Grocery,18.26,10.99,0,Winter,Premium,Wed,Mobile App,18.26,34.0
1508,Fashion,210.17,55.46,1,Summer,Regular,Sat,Mobile App,169.77,32.0
1440,Fashion,182.34,182.0,0,Winter,Regular,Tue,Mobile App,182.34,103.0
1253,Fashion,51.84,123.08,0,Summer,Regular,Tue,Mobile App,51.84,220.0
1920,Fashion,58.11,219.55,0,Fall,Regular,Mon,Web,58.11,379.0
1769,Fashion,201.18,204.61,1,Summer,Regular,Fri,Mobile App,163.08,131.0
1319,Electronics,100.52,241.8,0,Winter,Regular,Tue,Mobile App,100.52,174.0
1802,Electronics,87.06,261.44,1,Spring,Regular,Wed,Web,73.98,245.0
1262,Home,27.16,247.75,0,Summer,Regular,Thu,Mobile App,27.16,12748.0
1596,Electronics,232.28,139.94,1,Spring,Regular,Fri,Mobile App,205.35,65.0
1657,Electronics,265.97,99.53,1,Summer,Regular,Wed,Web,237.22,27.0
1834,Home,247.75,155.67,0,Winter,Regular,Fri,Web,247.75,47.0
1553,Electronics,145.15,165.19,0,Fall,Regular,Sat,Web,145.15,154.0
1373,Home,164.85,100.82,0,Fall,Premium,Sat,Mobile App,164.85,50.0
1636,Fashion,80.26,166.6,0,Fall,,Wed,Web,80.26,163.0
1166,Electronics,60.13,40.68,0,Spring,Regular,Sun,Mobile App,60.13,53.0
1936,Fashion,248.67,77.0,0,Winter,Premium,Mon,Web,248.67,22.0
1752,Electronics,241.52,226.35,0,Summer,Premium,Mon,Web,241.52,94.0
1458,Grocery,235.43,63.02,0,Winter,Regular,Mon,Mobile App,-1.0,6.0
1998,Fashion,144.37,50.32,0,Summer,Regular,Mon,Web,144.37,37.0
1279,Electronics,260.71,93.33,0,Fall,Premium,Wed,Mobile App,260.71,30.0
1699,Electronics,278.61,117.6,0,Spring,Regular,Tue,Mobile App,278.61,20.0
1301,Fashion,105.22,105.28,1,Fall,Regular,Wed,Web,79.1,122.0
1530,Electronics,75.16,118.64,0,Spring,Regular,Wed,Mobile App,75.16,167.0
1579,Fashion,144.64,50.57,0,Winter,Regular,Thu,Web,144.64,19.0
1217,Fashion,62.0,57.96,0,Winter,Premium,Thu,Web,62.0,93.0
1101,Grocery,266.36,78.39,0,Spring,Regular,Sat,Web,266.36,32.0
1553,Fashion,108.02,126.58,1,Winter,Regular,Sun,Mobile App,81.13,236.0
1287,Home,177.09,107.41,0,Fall,Regular,Wed,Mobile App,177.09,92.0
1166,Grocery,182.47,239.49,1,Winter,Premium,Mon,Web,159.62,167.0
