product_id,category,base_price,competitor_price,promotion_flag,season,customer_segment,day_of_week,channel,current_price,units_sold,baseline_revenue,price_minus_10,price_plus_5,price_plus_10,demand_baseline,demand_minus_10,demand_plus_5,demand_plus_10,revenue_baseline,revenue_minus_10,revenue_plus_5,revenue_plus_10
1658,Grocery,179.37,33.79,True,Summer,Regular,Wed,Mobile App,154.4,5.0,772.0,138.96,162.12,169.84000000000003,438.1171149736774,540.4733353351463,386.939004792943,335.7608946122084,67645.2825519358,75104.17467817194,62730.55145703193,57025.63034093749
1515,Electronics,214.0,22.23,True,Winter,Regular,Sun,Web,175.94,14.0,2463.16,158.346,184.737,193.53400000000002,295.32223242276814,411.9579410393278,237.0043781144882,178.68652380620802,51958.993572461826,65231.8921318134,43783.4777997362,34581.917698310666
1546,Fashion,122.34,145.93,False,Summer,Regular,Thu,Mobile App,122.34,121.0,14803.140000000001,110.10600000000001,128.45700000000002,134.574,650.6521165791628,731.7548367800831,610.1007564787025,569.5493963782422,79600.77994229477,80570.59805850784,78371.71287498469,76646.54046820558
1191,Fashion,154.46,254.61,True,Spring,Regular,Sat,Web,112.95,577.0,65172.15,101.655,118.59750000000001,124.24500000000002,712.901139195367,787.7789571346669,675.4622302257169,638.0233212560669,80522.1836721167,80081.66988752456,80108.13184919447,79271.20754946004
1048,Fashion,141.93,280.08,False,Fall,Regular,Tue,Mobile App,141.93,308.0,43714.44,127.73700000000001,149.02650000000003,156.12300000000002,520.7843473511073,614.8738444748332,473.73959878924416,426.69485022738127,73914.92241954267,78542.14027168177,70599.75431896531,66616.88010204946
1511,Grocery,12.61,201.01,False,Summer,Regular,Wed,Web,12.61,2563.0,32319.43,11.349,13.2405,13.871,1378.0839857672447,1386.4435190493568,1373.9042191261885,1369.7244524851326,17377.639060524954,15734.74749769115,18191.1788133403,18999.447880421274
1016,Grocery,124.72,249.66,False,Winter,Regular,Tue,Web,124.72,544.0,67847.68,112.248,130.95600000000002,137.192,634.8744090363975,717.5548999915943,593.5341635587989,552.1939180812005,79181.5362950195,80544.10241425649,77726.85992300608,75756.58800939607
1171,Home,180.32,150.595,True,Summer,Regular,Sat,Mobile App,151.25,237.0,35846.25,136.125,158.8125,166.375,458.9993749567491,559.2673693199109,408.8653777751683,358.73138059358735,69423.65546220829,76130.27064867287,64932.93280791892,59683.933446258096
1219,Electronics,175.28,213.43,True,Winter,Regular,Thu,Mobile App,147.11,149.0,21919.390000000003,132.39900000000003,154.46550000000002,161.82100000000003,486.4446309345004,583.9680996998869,437.68289655180706,388.9211621691138,71560.86965677436,77316.79243216534,67606.90745732316,62935.611383368174
1157,Electronics,227.43,233.02,True,Spring,Regular,Tue,Web,198.82,196.0,38968.72,178.938,208.761,218.702,143.64410276794888,275.44762434999075,77.74234197692795,11.840581185907013,28559.320512323597,49288.04700593864,16229.569053445455,2589.5587865202356
1476,Home,204.41,156.54,False,Summer,Regular,Sat,Web,204.41,94.0,19214.54,183.969,214.6305,224.85100000000003,106.58637790910097,242.09567197702768,38.83173087513751,-28.92291615882573,21787.32150839933,44538.0986779418,8334.473813596202,-6503.346621228125
1045,Electronics,90.27,142.8,False,Fall,Regular,Wed,Web,90.27,278.0,25095.059999999998,81.243,94.7835,99.297,863.2534110734833,923.0960018249716,833.332115697739,803.410820321995,77925.88541760333,74995.08847626616,78986.13458823664,79776.28422551313
1372,Home,84.14,56.15,False,Winter,Premium,Sun,Mobile App,84.14,85.0,7151.9,75.726,88.34700000000001,92.554,903.8909519294291,959.6697885953229,876.0015335964822,848.1121152635354,76053.38469534216,72671.95441116941,77392.10748864843,78496.16871610127
1517,Fashion,144.6,254.71,False,Spring,Premium,Wed,Mobile App,144.6,282.0,40777.2,130.14,151.83,159.06,503.0841460321228,598.9436632877472,455.15438740431046,407.2246287764983,72745.96751624496,77946.52834026741,69106.09063959646,64773.14945318982
1098,Home,222.56,22.94,False,Fall,Premium,Thu,Web,222.56,11.0,2448.16,200.304,233.68800000000002,244.81600000000003,-13.735215326693151,133.80623806481276,-87.50594202244633,-161.2766687181993,-3056.9095231088277,26801.924709334256,-20449.08857934144,-39483.108928914684
1891,Home,37.21,87.56,False,Spring,Regular,Thu,Web,37.21,289.0,10753.69,33.489000000000004,39.0705,40.931000000000004,1215.00347923278,1239.6710631683386,1202.6696872650007,1190.3358952972212,45210.27946225174,41515.3442344445,46988.90601628721,48721.638530410564
1744,Fashion,285.01,160.78,False,Summer,Regular,Fri,Web,285.01,44.0,12540.439999999999,256.509,299.2605,313.511,-427.73430610219407,-238.79294363313807,-522.2049873367218,-616.6756685712503,-121908.55458218633,-61252.53917839262,-156275.32561288105,-193334.60552944127
1036,Electronics,167.51,291.76,False,Spring,Premium,Wed,Web,167.51,131.0,21943.809999999998,150.759,175.8855,184.261,351.2071377107982,462.254355798555,295.6835286669195,240.15991962304133,58830.7076379358,69689.00442583436,52006.44528134548,44252.10694966122
1348,Fashion,211.08,116.91,True,Winter,Regular,Fri,Web,148.01,76.0,11248.759999999998,133.209,155.41049999999998,162.811,480.4782709393372,578.5983757042401,431.4182185568859,382.35816617443425,71115.5888817313,77074.51102918612,67046.92105503491,62252.115393025815
1496,Home,22.97,217.05,False,Winter,Regular,Tue,Web,22.97,824.0,18927.28,20.673,24.1185,25.267,1309.404552934031,1324.6320294994646,1301.7908146513143,1294.1770763685975,30077.022580894693,27384.11794584243,31397.241763167727,32699.972188605352
1301,Home,150.48,280.1,False,Fall,Premium,Thu,Web,150.48,154.0,23173.92,135.432,158.004,165.528,464.1039273970556,563.8614665161867,414.2251578374901,364.34638827792446,69838.35899470892,76364.88613322019,65449.23183895478,60309.52895886828
1180,Home,150.93,166.28,False,Fall,Regular,Sat,Mobile App,150.93,163.0,24601.59,135.83700000000002,158.47650000000002,166.02300000000002,461.1207473994739,561.1766045183631,411.09281884002917,361.06489028058445,69596.9544050026,76228.5464279609,65148.55110490189,59945.07627905348
1606,Grocery,56.97,143.96,False,Winter,Regular,Mon,Mobile App,56.97,489.0,27858.329999999998,51.273,59.8185,62.667,1084.008730894527,1121.775789663911,1065.125201509835,1046.241672125143,61755.9773990612,57516.81006343771,63714.19186651607,65564.82686706634
1098,Fashion,252.84,170.37,False,Summer,Regular,Sat,Mobile App,252.84,88.0,22249.920000000002,227.556,265.482,278.124,-214.470082719522,-46.855142588733315,-298.2775527849167,-382.08502285031113,-54226.61571480394,-10662.1688269218,-79187.32126844526,-106267.01489521994
1699,Electronics,241.08,100.34,False,Spring,Regular,Tue,Mobile App,241.08,41.0,9884.28,216.972,253.13400000000001,265.18800000000005,-136.5096454493878,23.309250954387608,-216.4190936512755,-296.3285418531634,-32909.74532493841,5057.454798075388,-54783.03085232197,-78582.7733569567
1992,Fashion,54.29,273.13,False,Summer,Regular,Fri,Mobile App,54.29,1368.0,74268.72,48.861,57.0045,59.719,1101.7752251023467,1137.7656344509487,1083.7800204280456,1065.7848157537446,59815.3769708064,55592.3666649078,61780.33817449053,63647.60341199788
1115,Home,115.51,241.21,False,Summer,Regular,Wed,Web,115.51,655.0,75659.05,103.959,121.28550000000001,127.06100000000002,695.930159653569,772.5050755470488,657.642701706829,619.3552437600891,80386.89274158377,80308.85514879566,79762.52389786362,78695.8966274007
1190,Fashion,39.12,214.59,True,Fall,Regular,Thu,Web,29.6,474.0,14030.400000000001,26.64,31.080000000000002,32.56,1265.4523676363278,1285.0750627315317,1255.6410200887258,1245.829672541124,37457.39008203531,34234.39967116801,39025.3229043576,40564.214137939
1252,Grocery,256.1,180.84,True,Winter,Regular,Thu,Web,224.32,62.0,13907.84,201.888,235.536,246.752,-25.402763761679125,123.30544447332522,-99.75686787918153,-174.11097199668393,-5698.347967019861,24893.889573830682,-23496.333632790902,-42962.230562125755
1980,Fashion,103.76,291.15,False,Spring,Regular,Sat,Web,103.76,211.0,21893.36,93.384,108.94800000000001,114.13600000000001,773.8243040348682,842.609805490218,739.4315533071933,705.0388025795183,80292.00978665793,78686.27407589852,80559.5888697121,80470.30877121592
1927,Grocery,137.4,96.33,True,Summer,Regular,Sun,Mobile App,113.66,93.0,10570.38,102.294,119.343,125.02600000000001,708.1943440880715,783.542841538101,670.5200953630567,632.8458466380418,80493.36914905021,80151.7314322985,80021.87974091328,79122.18482176782
1982,Grocery,103.92,152.37,True,Summer,Premium,Tue,Web,92.49,85.0,7861.65,83.241,97.11449999999999,101.739,848.5363897520804,909.850682635709,817.879243310266,787.2220968684517,78481.13068816991,75736.88067327905,79427.93377445482,80091.18891329941
1160,Electronics,99.91,80.22,False,Summer,Regular,Sat,Web,99.91,87.0,8692.17,89.919,104.9055,109.90100000000001,799.3470662364003,865.580291471597,766.230453618802,733.1138410012036,79862.76538767875,77832.11422883453,80381.78885210723,80569.94423987328
1255,Fashion,226.72,225.12,False,Summer,Regular,Tue,Mobile App,226.72,144.0,32647.68,204.048,238.056,249.39200000000002,-41.31305708211471,108.98618048493336,-116.46267586563886,-191.61229464916323,-9366.496301657047,22238.41215558968,-27724.638765870524,-47786.57338714412
1322,Home,226.79,241.21,False,Winter,Premium,Thu,Mobile App,226.79,119.0,26988.01,204.111,238.1295,249.46900000000002,-41.77710730396075,108.56853528527199,-116.94992859857734,-192.1227498931937,-9474.630165465258,22160.03230561215,-27849.228022214924,-47928.67029310515
1127,Fashion,160.16,183.16,True,Summer,Regular,Fri,Mobile App,141.8,151.0,21411.800000000003,127.62000000000002,148.89000000000001,155.98000000000002,521.6461549059642,615.6494712742044,474.644496721844,427.64283853772395,73969.42476566572,78569.18552401398,70669.81911691536,66703.72995511419
1017,Fashion,200.71,154.24,False,Fall,Regular,Wed,Web,200.71,145.0,29102.95,180.639,210.74550000000002,220.78100000000003,131.11474677810565,264.17120395913184,64.58651818759267,-1.9417104029205348,26316.04082583359,47719.62211197362,13611.318068703313,-428.69276446719863
1792,Home,158.38,111.2,False,Winter,Regular,Thu,Mobile App,158.38,66.0,10453.08,142.542,166.299,174.21800000000002,411.73254521728836,516.7272225543962,359.23520654873437,306.7378678801804,65210.20051151413,73655.33175734874,59740.45561384798,53439.25786634927
1734,Electronics,18.29,21.53,False,Spring,Regular,Thu,Web,18.29,121.0,2213.0899999999997,16.461,19.2045,20.119,1340.4296249088804,1352.554594276829,1334.367140224906,1328.304655540932,24516.45783958342,22264.40117639088,25625.853744449207,26724.161364828007
1565,Home,29.14,83.55,False,Summer,Regular,Tue,Web,29.14,1035.0,30159.9,26.226000000000003,30.597,32.054,1268.5018405227447,1287.8195883293067,1258.8429666194634,1249.1840927161825,36964.14363283278,33774.3565235244,38516.81824965572,40041.34690792452
1569,Home,121.28,179.45,True,Winter,Regular,Wed,Web,89.76,207.0,18580.32,80.784,94.248,98.73600000000002,866.6343484040758,926.1388454225049,836.8820998948612,807.1298513856466,77789.09911274984,74817.20048861165,78874.46415089088,79692.77300641322
1322,Electronics,227.43,245.75,True,Winter,Regular,Thu,Web,192.13,134.0,25745.42,172.917,201.7365,211.34300000000002,187.99404539866305,315.3625727176334,124.30978173917788,60.62551807969248,36119.29594244513,54531.54998661501,25077.82028382566,12812.77886751645
1871,Fashion,274.84,235.39,False,Summer,Regular,Tue,Web,274.84,107.0,29407.879999999997,247.356,288.582,302.324,-360.31443815684815,-178.11506248232672,-451.4141259941089,-542.5138138313698,-99028.82018302813,-44057.82939537841,-130269.99130763192,-164014.94625275506
1685,Fashion,18.62,62.05,False,Winter,Regular,Mon,Web,18.62,320.0,5958.400000000001,16.758000000000003,19.551000000000002,20.482000000000003,1338.2419595773206,1350.5856954784251,1332.0700916267683,1325.8982236762158,24918.06528732971,22633.115084827452,26043.30236139495,27157.047417336256
1791,Home,116.73,24.92,False,Summer,Regular,Sun,Web,116.73,6.0,700.38,105.057,122.5665,128.40300000000002,687.8424272156809,765.2261163529495,649.1505826470466,610.4587380784122,80291.84652888644,80392.36010569181,79564.11488800924,78384.73334548238
1625,Electronics,74.9,256.66,False,Fall,Premium,Thu,Web,74.9,1115.0,83513.5,67.41000000000001,78.64500000000001,82.39000000000001,965.1455812131061,1014.7989549506322,940.318894344343,915.49220747558,72289.40403286165,68407.59755322212,73951.37944571086,75427.40297391305
1287,Grocery,246.41,31.92,False,Fall,Regular,Mon,Mobile App,246.41,9.0,2217.69,221.769,258.7305,271.05100000000004,-171.84375519852165,-8.491447819832956,-253.51990888786622,-335.1960625772108,-42344.019718467716,-1883.1398915565348,-65593.33278651207,-90855.22795761559
1942,Fashion,255.33,124.06,True,Winter,Regular,Wed,Web,214.4,35.0,7504.0,192.96,225.12,235.84000000000003,40.35978196278779,182.49173562534565,-30.70619486849114,-101.7721716997703,8653.137252821703,35213.6053062667,-6912.578588794725,-24001.94897367383
1853,Electronics,69.86,37.33,False,Fall,Regular,Wed,Web,69.86,49.0,3423.14,62.874,73.35300000000001,76.846,998.5571971860209,1044.8694093262554,975.4010911159035,952.2449850457863,69759.20579541542,65695.11924197899,71548.59623662487,73176.21812082849
1662,Fashion,216.14,173.57,False,Winter,Regular,Thu,Web,216.14,93.0,20101.02,194.52599999999998,226.947,237.754,28.824819305472147,172.11026923376153,-42.81790565867277,-114.46063062281746,6230.19644468475,33479.922232966695,-9717.39523551881,-27213.472773097343
1961,Fashion,222.21,154.24,False,Fall,Regular,Sun,Web,222.21,53.0,11777.130000000001,199.989,233.3205,244.43100000000004,-11.414964217462966,135.89446406312004,-85.06967835775458,-158.7243924980462,-2536.5191987624457,27177.397973519313,-19848.49988927048,-38797.16198268994
1638,Fashion,61.35,68.72,False,Spring,Regular,Sat,Web,61.35,145.0,8895.75,55.215,64.4175,67.48500000000001,1054.972445584732,1095.6431328850954,1034.6371019345502,1014.3017582843685,64722.55953662331,60495.935582250546,66648.73551386889,68450.15415782062
1154,Home,135.77,182.6,False,Summer,Regular,Fri,Mobile App,135.77,223.0,30276.710000000003,122.19300000000001,142.5585,149.34700000000004,561.6207668735586,651.6266220450394,516.6178392878182,471.6149117020776,76251.25151842306,79624.21182754952,73648.26424211245,70434.27221797021
1489,Fashion,189.9,115.38,False,Spring,Regular,Tue,Mobile App,189.9,53.0,10064.7,170.91,199.395,208.89000000000001,202.77735960890095,328.66755550684775,139.83226165992778,76.88716371095438,38507.42058973029,56172.571911675346,27881.8538136813,16060.959627581262
1385,Electronics,17.56,58.37,False,Winter,Premium,Tue,Mobile App,17.56,373.0,6549.879999999999,15.803999999999998,18.438,19.316,1345.2690057938462,1356.9100370732983,1339.4484901541202,1333.6279745143943,23622.923741739938,21444.606225906406,24696.751261461668,25760.35795572004
1985,Electronics,127.33,213.03,True,Summer,Regular,Fri,Web,106.17,364.0,38645.88,95.553,111.47850000000001,116.787,757.8477178255976,828.2308779018745,722.656137787459,687.4645577493205,80460.69220154369,79139.9450761578,80560.62225633925,80286.9233058699
1784,Home,54.94,252.67,False,Spring,Premium,Sun,Web,54.94,523.0,28733.62,49.446,57.687,60.434000000000005,1097.466187328062,1133.8875004540926,1079.2555307650468,1061.0448742020317,60294.79233180372,56066.20134745306,62259.01380324325,64123.185927525585
1103,Home,167.15,89.39,False,Summer,Regular,Mon,Mobile App,167.15,48.0,8023.200000000001,150.435,175.50750000000002,183.865,353.5936817088634,464.40224539681367,298.1893998648882,242.78511802091293,59103.183897636525,69862.35178626966,52334.476096786864,44639.68572491516
1928,Fashion,254.45,64.06,True,Fall,Premium,Sat,Web,197.96,36.0,7126.56,178.16400000000002,207.858,217.75600000000003,149.34529120777165,280.578693945831,83.72858983874175,18.111888469711857,29564.39384749048,49989.02242816504,17403.657226701183,3943.9723856105757
1392,Grocery,162.18,31.82,False,Summer,Regular,Sat,Mobile App,162.18,6.0,973.08,145.96200000000002,170.28900000000002,178.39800000000002,386.54124745993204,494.0550545727755,332.78434390351026,279.0274403470885,62689.25951305178,72113.26387555146,56669.51313898486,49777.9373030399
1810,Fashion,20.44,154.24,False,Spring,Regular,Wed,Web,20.44,3583.0,73236.52,18.396,21.462000000000003,22.484,1326.1766538093236,1339.7269202872278,1319.4015205703713,1312.6263873314192,27107.050803862578,24645.616425603843,28316.995434481312,29513.091692759634
1245,Home,18.6,251.08,False,Spring,Regular,Thu,Web,18.6,9959.999999999973,185255.9999999995,16.740000000000002,19.53,20.460000000000004,1338.374545354991,1350.7050226783285,1332.209306693322,1326.0440680316533,24893.766543602833,22610.80207963522,26018.047759720583,27130.861631927633
1175,Fashion,185.6,82.73,True,Spring,Premium,Tue,Mobile App,153.57,22.0,3378.54,138.213,161.2485,168.927,443.6194247469948,545.425414131132,392.71643005492615,341.8134353628575,68126.63505839599,75384.88276330614,63324.935271711765,57741.51819554142
1038,Electronics,105.11,143.58,False,Winter,Regular,Tue,Web,105.11,151.0,15871.61,94.599,110.3655,115.62100000000001,764.8747640421233,834.5552194967476,730.034536314811,695.1943085874989,80395.98644846758,78948.08920917283,80570.62661765228,80379.06115319522
1476,Grocery,176.07,56.63,False,Spring,Regular,Thu,Web,176.07,47.0,8275.289999999999,158.463,184.8735,193.67700000000002,294.4604248679111,411.18231423995667,236.09948018188834,177.73853549586556,51845.647006493105,65157.18306140625,43648.537249406334,34423.86633923276
1681,Fashion,57.45,127.22,False,Spring,Premium,Thu,Web,57.45,656.0,37687.200000000004,51.705000000000005,60.322500000000005,63.19500000000001,1080.8266722304397,1118.9119368662325,1061.7840399125434,1042.7414075946472,62093.49231963877,57853.34169566856,64049.46774762441,65896.04325294374
1758,Home,235.29,14.48,False,Winter,Regular,Tue,Web,235.29,5.0,1176.45,211.761,247.0545,258.819,-98.12606281383682,57.85447532638341,-176.11633188394694,-254.10660095405728,-23088.081319467667,12251.321549590277,-43510.332315422565,-65767.61635232816
1866,Home,267.88,206.21,False,Spring,Regular,Tue,Web,267.88,67.0,17947.96,241.092,281.274,294.668,-314.1745875275851,-136.58919691599,-402.96728283338257,-491.75997813918025,-84161.0885068895,-32930.56266286986,-113344.21951167686,-144905.92923831596
1817,Grocery,98.18,106.52,False,Summer,Regular,Thu,Web,98.18,147.0,14432.460000000001,88.36200000000001,103.08900000000001,107.99800000000002,810.8157360048809,875.9020942632295,778.2725568757066,745.7293777465322,79605.88896095922,77396.4608532875,80231.33961575973,80537.28133787001
1920,Electronics,201.61,265.55,False,Fall,Regular,Sat,Web,201.61,149.0,30039.890000000003,181.449,211.69050000000001,221.77100000000004,125.14838678294245,258.8014799634848,58.32184019267106,-8.50470639760033,25231.16625930903,46959.269737894356,12346.179511306635,-1886.0972425022233
1407,Grocery,90.92,63.05,False,Fall,Regular,Mon,Web,90.92,59.0,5364.28,81.828,95.46600000000001,100.01200000000001,858.9443732991986,919.2178678281153,828.8076260347401,798.6708787702818,78095.22242036313,75217.75968863902,79122.94882703251,79876.67192757344
1524,Home,231.2,32.83,False,Summer,Regular,Tue,Web,231.2,41.0,9479.199999999999,208.07999999999998,242.76,254.32000000000002,-71.01227128026107,82.25688770660167,-147.64685077369268,-224.28143026712428,-16418.03711999636,17116.013193989675,-35842.74949382163,-57039.25334553505
1827,Home,44.95,283.36,False,Summer,Regular,Sun,Mobile App,44.95,878.0,39466.100000000006,40.455000000000005,47.197500000000005,49.44500000000001,1163.6927832743752,1193.4914368057744,1148.7934565086757,1133.894129742976,52307.990608183165,48282.696075977605,54220.17916356823,56065.39524514146
1505,Fashion,231.2,99.61,False,Winter,Regular,Sun,Web,231.2,50.0,11560.0,208.07999999999998,242.76,254.32000000000002,-71.01227128026107,82.25688770660167,-147.64685077369268,-224.28143026712428,-16418.03711999636,17116.013193989675,-35842.74949382163,-57039.25334553505
1902,Grocery,137.52,281.43,True,Spring,Regular,Mon,Web,107.94,830.0,89590.2,97.146,113.337,118.73400000000001,746.1138765017763,817.6704207104353,710.3356043974468,674.5573322931172,80535.53182960174,79433.41069033595,80507.30639559343,80092.89029249098
1824,Electronics,258.11,194.91,True,Summer,Regular,Tue,Mobile App,229.57,114.0,26170.98,206.613,241.0485,252.52700000000002,-60.206530400132124,91.98205449871784,-136.30082284955688,-212.3951152989821,-13821.61318395833,19004.68822614359,-32855.10889665141,-53635.50128110605
1035,Fashion,224.29,294.21,False,Winter,Regular,Thu,Web,224.29,127.0,28484.829999999998,201.861,235.5045,246.71900000000002,-25.203885095173746,123.48443527318022,-99.54804527935084,-173.89220546352794,-5652.979387996519,24926.69158867943,-23444.01262949088,-42902.51103975615
1684,Grocery,119.19,228.49,False,Winter,Regular,Fri,Mobile App,119.19,386.0,46007.34,107.271,125.1495,131.109,671.5343765622345,750.5488707648477,632.0271294609279,592.5198823596212,80040.18234245272,80512.12791581597,79097.8792384704,77684.68925628759
1019,Home,272.03,40.59,False,Fall,Regular,Mon,Mobile App,272.03,5.0,1360.1499999999999,244.82699999999997,285.63149999999996,299.233,-341.6861363941714,-161.34959089591757,-431.8544091432982,-522.0226818924255,-92948.87968330644,-39502.73629027481,-123351.22266521397,-156206.41317071614
1320,Electronics,92.17,257.15,True,Winter,Premium,Sun,Mobile App,68.37,973.0,66524.01000000001,61.53300000000001,71.78850000000001,75.20700000000001,1008.434837622458,1053.7592857190489,985.7726135741625,963.110389525867,68946.68984824745,64840.97012815024,70767.13726956878,72432.6430650719
1511,Fashion,232.49,210.74,False,Winter,Regular,Fri,Web,232.49,107.0,24876.43,209.241,244.11450000000002,255.73900000000003,-79.56405393999535,74.56028331284074,-156.62622256641362,-233.6883911928319,-18497.846900509518,15601.06824066211,-38234.73200868878,-59763.23547526364
1399,Fashion,297.3,155.12,False,Fall,Regular,Tue,Web,297.3,30.0,8919.0,267.57,312.165,327.03000000000003,-509.2082664805914,-312.11950797369536,-607.7526457340391,-706.2970249874875,-151387.61762467984,-83513.81674852167,-189719.10465556633,-230980.31608165806
1653,Fashion,25.63,215.24,False,Summer,Premium,Sun,Web,25.63,9959.999999999973,255274.7999999993,23.067,26.9115,28.193,1291.7706445038816,1308.7615119123302,1283.2752107996573,1274.779777095433,33108.08161863448,30189.201795281722,34534.86083543498,35939.86625565155
1882,Electronics,224.97,243.06,True,Spring,Premium,Sat,Web,158.37,212.0,33574.44,142.53300000000002,166.2885,174.20700000000002,411.79883810612364,516.7868861543478,359.3048140820115,306.8107900578991,65216.581990866805,73659.18524423767,59748.25857647657,53448.587303616434
1470,Home,277.45,252.14,True,Fall,Regular,Thu,Web,232.88,92.0,21424.96,209.592,244.524,256.168,-82.14947660456619,72.2334029147271,-159.34091636421272,-236.53235612385947,-19130.970111671373,15139.543383703482,-38962.67823304275,-60592.02060353683
1142,Grocery,18.34,255.7,True,Summer,Regular,Fri,Web,14.52,1546.0,22447.92,13.068,15.246,15.972000000000001,1365.4220439997314,1375.047771458595,1360.6091802702995,1355.7963165408678,19825.9280788761,17969.12427742092,20743.847562400988,21654.778767790744
1091,Fashion,10.0,129.65,False,Winter,Regular,Fri,Mobile App,10.0,1407.0,14070.0,9.0,10.5,11.0,1395.3864297532184,1402.0157186367333,1392.0717853114609,1388.7571408697036,13953.864297532184,12618.141467730598,14616.753745770338,15276.328549566739
1353,Fashion,84.31,267.88,False,Fall,Regular,Tue,Mobile App,84.31,298.0,25124.38,75.879,88.52550000000001,92.74100000000001,902.7639728192316,958.6555073961451,874.8182055307748,846.872438242318,76112.03054838942,72741.8212457121,77443.71905371461,78539.79679503082
1833,Fashion,257.31,218.68,False,Summer,Premium,Sun,Mobile App,257.31,103.0,26502.93,231.579,270.1755,283.04100000000005,-244.1030040288333,-73.5247717671134,-329.3921201596934,-414.68123629055367,-62810.1439666591,-17026.793121056355,-88993.68076020524,-117371.79180091462
1799,Fashion,232.47,253.3,True,Summer,Premium,Wed,Web,163.34,220.0,35934.8,147.006,171.507,179.674,378.8512723550548,487.134076978386,324.7098700433892,270.56846773172356,61881.56682647465,71611.63212028462,55690.01568153155,48614.1188712297
1726,Home,108.68,296.87,False,Spring,Premium,Sun,Mobile App,108.68,333.0,36190.44,97.81200000000001,114.11400000000002,119.54800000000002,741.2082027279753,813.2553143140143,705.1846469349556,669.161091141936,80554.50747247635,79546.12880368238,80471.44080033553,79996.87012383618
1958,Fashion,10.58,43.76,False,Winter,Regular,Sun,Web,10.58,425.0,4496.5,9.522,11.109,11.638000000000002,1391.5414422007798,1398.5552298395385,1388.0345483814003,1384.527654562021,14722.50845848425,13317.042898532085,15419.675797968976,16113.132843792804
1853,Home,170.86,117.47,False,Spring,Regular,Sat,Mobile App,170.86,61.0,10422.460000000001,153.77400000000003,179.40300000000002,187.94600000000003,328.99901995102323,442.26704981475757,272.3650050191561,215.730990087289,56212.77254883183,68009.17331821454,48863.09899545167,40545.776662945624
1050,Fashion,79.01,243.9,False,Fall,Regular,Sun,Web,79.01,861.0,68027.61,71.10900000000001,82.96050000000001,86.91100000000002,937.8992039018601,990.2772153705107,911.7101981675348,885.5211924332094,74103.41610028598,70417.62250778165,75635.93389507779,76961.53235556268
1664,Fashion,226.23,35.03,True,Winter,Regular,Wed,Web,176.29,4.0,705.16,158.661,185.1045,193.919,293.00198131353795,409.86971504102075,234.56811444979644,176.13424758605493,51653.3192857636,65030.338858123396,43419.613541172344,34155.77715764019
1697,Electronics,139.44,166.83,True,Fall,Regular,Fri,Web,105.76,181.0,19142.56,95.18400000000001,111.04800000000002,116.33600000000001,760.5657262678386,830.6770854998913,725.5100466518121,690.4543670357857,80437.43121008662,79067.16770622166,80566.43966059045,80324.69924347517
1574,Electronics,206.79,258.94,True,Fall,Premium,Sun,Mobile App,152.34,213.0,32448.420000000002,137.106,159.95700000000002,167.574,451.773450073718,552.7640369251828,401.2781566479855,350.7828632222531,68823.1673842302,75787.26604666411,64187.25010294183,58782.08752160585
1189,Electronics,257.17,15.51,True,Winter,Regular,Fri,Web,181.16,26.0,4710.16,163.044,190.21800000000002,199.276,260.71734445082075,380.8135418645752,200.6692457439433,140.62114703706607,47231.55412071069,62089.363119767804,38170.90258692141,28022.41969695838
1124,Fashion,165.37,282.46,False,Summer,Regular,Sun,Web,165.37,251.0,41507.87,148.833,173.63850000000002,181.907,365.3938159215197,475.0223661882045,310.5795407881774,255.76526565483505,60425.17533894172,70699.00382688903,53928.56559314795,46525.49217947408
1149,Grocery,107.43,152.37,False,Fall,Regular,Mon,Mobile App,107.43,820.0,88092.6,96.68700000000001,112.80150000000002,118.17300000000002,749.4948138323688,820.7132643079685,713.8855885945688,678.2763633567689,80518.22785001139,79352.30338614456,80527.36522185027,80153.95268695947
1313,Home,233.17,103.46,False,Fall,Regular,Tue,Web,233.17,55.0,12824.349999999999,209.85299999999998,244.8285,256.487,-84.07197038078539,70.50315851612982,-161.3595348292431,-238.64709927770082,-19603.06133368773,14795.299324085388,-39505.41287294134,-61209.87855243965
1569,Fashion,86.9,232.37,False,Winter,Regular,Wed,Mobile App,86.9,1112.0,96632.8,78.21000000000001,91.245,95.59000000000002,885.5941146109282,943.202635008672,856.7898544120562,827.9855942131843,76958.12855968966,73767.87808402824,78177.79026582808,79147.1429508383
1341,Electronics,268.54,46.88,False,Summer,Regular,Thu,Web,268.54,12.0,3222.4800000000005,241.68600000000004,281.96700000000004,295.39400000000006,-318.54991819070506,-140.52699451279796,-407.5613800296587,-496.5728418686124,-85543.39503093195,-33963.407195820095,-114918.8596428228,-146684.63805093692
1304,Electronics,30.71,234.13,True,Spring,Regular,Mon,Web,24.72,1440.0,35596.799999999996,22.248,25.956,27.192,1297.80329738788,1314.1908995079289,1289.6094963278558,1281.4156952678316,32081.697511428396,29238.119132252403,33473.104086685824,34844.25558572287
1691,Fashion,252.29,149.64,False,Winter,Regular,Wed,Mobile App,252.29,71.0,17912.59,227.061,264.9045,277.519,-210.82397383358898,-43.57364459139353,-294.4491384546866,-378.0743030757844,-53188.780358476164,-9893.875314566407,-78000.90179776952,-104922.80251528863
